gene_a,gene_b,fr_label,sl_label,source_GI_flag,PC9_GI_flag,HeLa_GI_flag,PC9_GI_score,PC9_GI_fdr,HeLa_GI_score,HeLa_GI_fdr
CCNL2,CCNL1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-2.31378830103662,0.000165476537420071,-1.26108418597121,0.0261675251096235
CDK6,CDK4,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.53756762504208,0.000340280033181014,-0.251834192554007,0.30738939143755
GSK3B,GSK3A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.42976711423091,0.00161770764072111,-1.65958010714093,0.01245087079164
G3BP2,G3BP1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.42939731587992,0.00469262529607357,0.0217836504687466,0.951159086727449
CNOT8,CNOT7,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.2081817296025,0.00469262529607357,-2.06307927771428,2.21545562877921e-05
SEC24B,SEC24A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.11833921072253,0.00246310751023258,-0.651448452404026,0.0360918055823125
COQ10B,COQ10A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.11755246573245,0.00224148615389714,-0.577353666071444,0.0357653805788222
PDS5B,PDS5A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.11559415777634,0.0188568244762264,-1.15163362724992,0.243004041846746
ARPP19,ENSA,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-1.08184395019483,0.135622289944679,-0.34612149880819,0.420764186767567
ACSL3,ACSL4,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.04431786643056,0.0903251792404103,-0.558266037182725,0.120798541259436
HNRNPD,HNRNPAB,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.04355143860198,0.00171480734160616,-0.796183683960377,0.0288069663788996
SPOPL,SPOP,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.0387016772045,0.0406891780681938,-0.321253449286625,0.44775662301138
OXSR1,STK39,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.03410743420795,0.00429876433221743,-0.562953049627902,0.122119038669539
TLK2,TLK1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.02131235445562,0.0286085467107444,-0.812007941283658,0.0332791875500847
ROCK2,ROCK1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-1.01103354950255,0.0208682638983803,-0.419299218045039,0.00785824851615727
AKIRIN1,AKIRIN2,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-1.00662537279486,0.00569710470314616,-0.610420180736048,0.0463729894372626
EIF1B,EIF1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.988709941003261,0.00418187625235077,-1.72331194866835,0.00373920028510982
AP2A1,AP2A2,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.978456633785354,0.00327791815640032,-0.935470130547187,0.000765001533544676
CREBBP,EP300,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.972710502399576,0.00131628881978621,-0.69142862498111,0.165067759415652
TIAL1,TIA1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.969587605415926,0.00153702500702475,-1.10031182166397,0.00128642068435686
CLASP2,CLASP1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.953300882435942,0.11424532745087,-0.315914274412177,0.257817791207905
RALB,RALA,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.948573740328754,0.00854149385110398,-0.913154278496667,0.00101265301164534
SLC25A28,SLC25A37,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.943552614259296,0.000488524264108664,-0.687042597846178,0.0571507137137977
MAPK3,MAPK1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.940215342721903,0.0123896152008641,-0.509334187878798,0.0463729894372626
VPS4B,VPS4A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.935746875466242,0.0142128189945872,-1.23523304097082,0.0463729894372626
MED13L,MED13,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.920488492120532,0.00443255185616877,-0.692921502146387,0.000186618787915352
FAM50B,FAM50A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.920089751001843,0.00433035182926545,-0.241944357434214,0.144655257374817
ARFGEF1,ARFGEF2,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.902706314774432,0.0142128189945872,-0.880733690076326,0.00478622497736652
CHML,CHM,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.892350737611636,0.00469262529607357,-0.438950822480246,0.0867815913125113
DDX39B,DDX39A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.890236091278493,0.00476638670999158,-0.914332722660353,0.0332791875500847
COPG2,COPG1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.890003753453418,0.00934632264328018,-0.340719420357584,0.162053658526556
CSTF2T,CSTF2,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.889570525738717,0.000440894732033466,-1.12298535081299,0.00178958702062457
STAG2,STAG1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.887660742824935,0.0112029375513993,-0.752176299616765,0.127926086890585
PRMT8,PRMT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.876324530872249,0.191640650215044,-0.0999728361053389,0.704069852974216
PITPNB,PITPNA,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.874533943286153,0.0280291785984897,-1.18142170396602,0.214076344229569
UBE2B,UBE2A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.873220416016868,0.0123896152008641,-0.709580936192471,0.0740473537382746
DMXL2,DMXL1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.82854738840855,0.00469262529607357,-0.634937156836048,0.0158452943956109
DYNC1I2,DYNC1I1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.82602915092792,0.00394640038799567,-0.560074424266195,0.0949148798057041
FAM126B,FAM126A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.818535403920363,0.0614425638383292,-0.587057151156682,0.0192563760900663
BRD3,BRD2,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.815545796833664,0.00214079163484872,-0.441457246443665,0.208820277693774
AP1B1,AP2B1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.809113267264542,0.00429876433221743,-0.38510135113962,0.265241657108343
NONO,PSPC1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.798364482296829,0.0280291785984897,-0.43727145221088,0.147051624964556
SEPHS2,SEPHS1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.785506612483384,0.0142128189945872,0.153898008083007,0.416655614935862
PMM2,PMM1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.777829491903941,0.0472498663433496,-0.853573821757028,0.00785824851615727
RPRML,RPRM,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.767863191713245,0.042538631744945,-0.477027748850042,0.170179725543147
TOP2B,TOP2A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.758604089987179,0.00684696131060639,-0.778644574563342,0.162053658526556
NABP2,NABP1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.742828709660667,0.0731954231694591,-0.775917214726015,0.193722119654525
CAB39L,CAB39,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.74000808732091,0.0221689307001366,-0.10641243311699,0.761847950600607
GDI2,GDI1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.73003533569044,0.027880833778964,-0.409284774723276,0.0332791875500847
CHMP1B,CHMP1A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.728219646772727,0.0101906280962411,-0.587669011201961,0.00373920028510982
ZNF143,ZNF76,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.7274251050404,0.00155354372424691,-0.274205599334496,0.263802755051281
EEF1A2,EEF1A1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.726839560023401,0.073623415432022,0.250995759101071,0.92632008203999
MAP2K2,MAP2K1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.721690315276671,0.0393032346317903,-0.839199045537795,0.00204101347317298
RRAGB,RRAGA,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.718494552600027,0.0169561751742481,0.174608351473402,0.370123200434612
SAFB2,SAFB,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.708339257434132,0.0125912332454636,-0.121650850713634,0.596587380003248
ACO1,IREB2,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.701400687770477,0.0136097027522501,-0.708303270253948,0.00204101347317298
CLTCL1,CLTC,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.699083819415218,0.212239336129002,0.480830137149888,0.231389044122647
TRA2B,TRA2A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.683534484554747,0.0172644113914888,-1.13633497037294,0.00795454149402788
NDEL1,NDE1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.681312385258971,0.00692560368129786,-1.15322846263026,0.00155905740962722
RABL2B,RABL2A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.67105674130955,0.0123896152008641,0.0318671937308125,0.931363155023316
POM121C,POM121,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.663248072731595,0.0398789067126165,-0.167380686437069,0.408462763085459
CLVS2,CLVS1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.661150910563426,0.199168724644685,-0.016621932316046,0.942144096874262
ARPC5,ARPC5L,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.656376187963873,0.00564808611544991,-0.400270322694219,0.0232277515598377
SEC23B,SEC23A,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.646594164933417,0.0293254381011125,-1.04537717507565,0.000852659698507737
ARL8A,ARL8B,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.64381725166942,0.00433035182926545,-0.204870701145738,0.587050855710298
DYNLL2,DYNLL1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.642414536668405,0.0359707244431107,-1.02412476887978,0.503042091402622
PSMB5,PSMB8,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.636385076757806,0.210646127701106,0.0238860362921702,0.964506978602679
PRPF40B,PRPF40A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.619382040625641,0.193362425855569,-0.413403779205935,0.177961687861698
IMPDH2,IMPDH1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.618354017484011,0.00934632264328018,-0.286860269607253,0.188484238569255
ARPC1A,ARPC1B,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.616737094581439,0.0073615516915253,-0.204519033327782,0.281336555992899
PPP2R1B,PPP2R1A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.607686314992587,0.0407703344891154,-0.419755768042158,0.266943778584561
SNRPA,SNRPB2,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.605664091614967,0.0472498663433496,-0.496255141747087,0.0579622384051685
TRIM63,TRIM54,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.601966395673022,0.0652780019186975,-0.219256286636364,0.065080046845348
STAM2,STAM,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.601636088398048,0.0522113539123482,-0.275678488894794,0.108914522495025
MAGOHB,MAGOH,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.601597222392213,0.17113968696053,-0.25205412816592,0.283425110594813
VAPB,VAPA,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.600339643442432,0.0707784210103652,-0.765856267739818,0.0192105932657552
NAA11,NAA10,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.59626456258105,0.193362425855569,-0.521265914650791,0.329169152587928
CDS2,CDS1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.589206342655651,0.0213346531048821,-0.457644435072989,0.197755178821162
TNKS2,TNKS,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.589013060412819,0.0406891780681938,0.161631124813957,0.541526016936237
RPL22L1,RPL22,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.585730356824647,0.0562830746635062,-1.07485282586149,0.0332791875500847
SHMT2,SHMT1,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.583544697110004,0.00418187625235077,-0.665686018368854,0.000765001533544676
ATP6V1C1,ATP6V1C2,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.582203176944449,0.0700113403463171,-0.385492721859948,0.0571507137137977
CKS2,CKS1B,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.578087126773908,0.0144658407918538,-0.519032158918539,0.0642821360638702
USP44,USP49,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.569917984790017,0.0319189092894542,-0.286066982153256,0.146353326461474
SEC24D,SEC24C,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.566559582846535,0.147051699149722,-0.728744509237765,0.00373920028510982
CDK11B,CDK11A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.558547371461186,0.0221952888996995,0.0962383607110854,0.756167647410352
TRIM16L,TRIM16,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.55790001800035,0.0625745232174506,-0.276263227731792,0.112126744351162
RPS27L,RPS27,FR_negative,True,synthetic_lethal,SL_in_PC9,SL_in_HeLa,-0.555034599397951,0.0858547556286865,-1.13813257817882,0.0146421815729845
DNAH17,DNAH11,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.546851687131167,0.0198553339563296,-0.354634853249656,0.063649199311163
F11,KLKB1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.533826139504325,0.0412516484995031,0.0839764950317145,0.770087867958551
ARG1,ARG2,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.527964066361007,0.0280291785984897,-0.148270008681804,0.510040965628859
ATP6V1E1,ATP6V1E2,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.527283333259897,0.0705477131740315,-0.290016833589905,0.332518327881287
RRM2B,RRM2,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.518512536546789,0.0846608460157326,-0.0743329243572415,0.855038126898368
SLC20A2,SLC20A1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.517917998818896,0.206325620086395,-1.01975661071785,0.0705421611492169
PLAGL2,PLAG1,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.513359237892854,0.0652780019186975,-0.0421908272064743,0.817306038192679
ARID1A,ARID1B,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.51227794934852,0.0608657179801657,-0.294519226261315,0.0570309231259684
BMP8B,BMP8A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.510139279767402,0.0879780006506753,0.00652918317480084,0.961890925342096
SAR1B,SAR1A,FR_negative,True,synthetic_lethal,SL_in_PC9,neither_in_HeLa,-0.507707594109129,0.0544802663068899,-0.684660111614055,0.142889265264944
DDX21,DDX50,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.498500424394951,0.285496957567593,-0.127713463459058,0.474443569429093
DDX17,DDX5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.497713240843804,0.151377291177801,-0.361126252473126,0.48021878839608
NXT2,NXT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.497594917138625,0.161750025308605,-1.54761768649226,0.14491202620441
AP1G1,AP1G2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.49756278492533,0.0142057138690656,-0.319788860677134,0.13515631427427
DNAH7,DNAH3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.495677810080522,0.111523866578304,-0.158216917721149,0.377806085440341
UGGT2,UGGT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.494316213255403,0.298572028059827,-0.177279965325361,0.194707188387041
DYNC1LI2,DYNC1LI1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.489845667634755,0.321068914940709,-0.799897406400312,0.278842985083944
XCL2,XCL1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.489603679274682,0.20437966994299,-0.0973556577094697,0.709569969783325
IDH2,IDH1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.483815645652057,0.0296995238942616,0.074132928120795,0.729026697903909
WASHC2C,WASHC2A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.482303522304531,0.087272548841019,0.0509589922274111,0.781272388966406
TMED4,TMED9,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.480396656416884,0.0412516484995031,-0.42835355271075,0.0288069663788996
SMARCA4,SMARCA2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.479363782246341,0.0595525729553123,-0.361071417652461,0.0192105932657552
TNPO2,TNPO1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.478796707166007,0.0846608460157326,-0.0826397335870672,0.815370000022513
LYPLA2,LYPLA1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.473530422653096,0.299177253213797,-0.182757773903756,0.196348725237759
HSP90AB1,HSP90AA1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.472424546745105,0.135622289944679,-0.916754905079339,0.0463729894372626
TRPC5,TRPC4,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.470812137381946,0.0846608460157326,0.0331457417667322,0.883161377093026
DNAJC5B,DNAJC5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.464393761060555,0.0608657179801657,-0.245560884223092,0.276496666881903
CRKL,CRK,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.463647962553622,0.00106977212686834,-0.393617466912306,0.0426956131987973
GRIP2,GRIP1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.462898579953546,0.00476638670999158,-0.0777438738724354,0.673254913256158
GPAT4,GPAT3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.462112922235846,0.115156388900574,-0.133111386006145,0.518650911221546
MAT2A,MAT1A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.459721303514197,0.0956123291799985,-0.156050179033287,0.518650911221546
SLC35D2,SLC35D1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.459338748834004,0.0142128189945872,0.0241302811935955,0.855038126898368
COX6A2,COX6A1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.458309805491356,0.022035481779286,-0.295027207799318,0.0564767886150574
EFNB2,EFNB1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.455465314310396,0.0956123291799985,-0.207134052468971,0.330976016204642
PPA2,PPA1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.450704667304027,0.172887238405046,-0.455133676478531,0.287401452001464
UAP1L1,UAP1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.450263830444929,0.0862745986499804,-0.268093582413318,0.21018099963591
CARHSP1,CSDC2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.443687200921179,0.00485864860344608,0.0218703545238722,0.923054288303797
RNF113B,RNF113A,FR_positive,False,buffering,neither_in_PC9,buffering_in_HeLa,-0.442896590817511,0.212228331304456,0.541452518265692,0.0354614084639594
ZNF552,ZNF587B,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.442335682815025,0.122093598323463,-0.110568815383159,0.421338223388239
MAPKAPK3,MAPKAPK2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.442320001789034,0.224444903118638,-0.018676046690273,0.939386177073696
LHX4,LHX3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.43667332341388,0.0362779697091506,-0.275756802147045,0.162710209700941
ABHD4,ABHD5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.427436956987218,0.0700113403463171,-0.0788881999106896,0.738226467194986
CAPZA2,CAPZA1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.426328364044628,0.257816820900764,-0.242542390026014,0.198986351446821
HTN3,HTN1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.426259900298506,0.170618557401581,-0.120226187481932,0.405498837533829
INTS6L,INTS6,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.425960661977758,0.340360452657008,0.137848401793501,0.55209226065763
ALG10,ALG10B,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.423360368422799,0.0412516484995031,-0.272282635958855,0.507026053590206
OSBPL11,OSBPL10,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.42218266105592,0.132592190128507,-0.21244271552577,0.360986960341723
PUM2,PUM1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.421744502980551,0.05387153008595,-0.697076760078606,0.00795454149402788
CXorf40B,CXorf40A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.416659141822718,0.0545788629652888,-0.193083422395346,0.434945857612717
ARHGAP35,ARHGAP5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.416603690883233,0.0398789067126165,0.0288907467279662,0.853080574141266
UNC45B,UNC45A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.414174129866961,0.0862745986499804,0.130896138253959,0.468686070623177
HMGCS2,HMGCS1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.410104735048204,0.213956667839265,-0.364205770176263,0.738226467194986
KATNAL1,KATNA1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.409527605151792,0.0896577129161692,-0.567894618728979,0.0332791875500847
NR1H3,NR1H2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.407252248097298,0.0849650182561863,0.0685835703206438,0.705971147554522
TUBG2,TUBG1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.405253941694957,0.164055596227397,-0.22982802960091,0.478110144410796
GNA13,GNA12,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.39396595399142,0.310495982924387,-0.0341344371499257,0.770087867958551
MORF4L2,MORF4L1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.392176638724628,0.0155764619081188,-0.0801894581854985,0.65820830444735
H2AFZ,H2AFV,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.391364676896221,0.294862610145239,-0.686958347971169,0.0300162225247841
CEPT1,CHPT1,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.391081397110481,0.0846608460157326,-0.596656032470563,0.0288069663788996
PLA2G2E,PLA2G2A,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.390864993620377,0.175822073161061,0.143939013746633,0.405449612536294
MAPRE3,MAPRE1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.387786407798672,0.0903251792404103,-0.0615545977489605,0.778665964976481
ACVR2A,ACVR2B,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.385505292512783,0.212228331304456,0.0279234212619445,0.925817150693641
LGR6,LGR5,FR_positive,False,buffering,neither_in_PC9,buffering_in_HeLa,-0.382784410471702,0.205903425406309,0.258026702510449,0.0146421815729845
EML6,EML5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.382480079893521,0.0196212259943402,0.137949161840063,0.370123200434612
UHRF2,UHRF1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.37757556347092,0.338654065087654,-0.207240179979843,0.502706522451257
FRAT2,FRAT1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.375875656717176,0.0125912332454636,-0.0394271968440623,0.729780040265873
ADAMTS10,ADAMTS6,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.372092828327985,0.219165697590779,-0.164494541802768,0.325351950962601
ELOVL5,ELOVL2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.371388907960661,0.464523521330686,-0.0708564461312852,0.788802258384481
TSPAN31,TSPAN13,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.370891749951449,0.0545788629652888,-0.164598575324213,0.358873678237882
ASF1A,ASF1B,FR_negative,True,synthetic_lethal,neither_in_PC9,SL_in_HeLa,-0.37064016169093,0.38392908592313,-1.81576411240082,0.0851307324184559
ZNF280B,ZNF280A,FR_positive,False,buffering,neither_in_PC9,buffering_in_HeLa,-0.37018083742398,0.0497402450378125,0.442086364201796,0.0286486804479048
AMPD1,AMPD3,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.369514236020395,0.213183516851236,-0.0163127003679743,0.923054288303797
CETN2,CETN1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.36900911769781,0.0125912332454636,-0.176790963095888,0.329169152587928
TP73,TP63,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.366226452485291,0.172887238405046,-0.172193382077488,0.147051624964556
FBXO17,FBXO27,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.364613240061771,0.0906071748719508,-0.268402654371858,0.278842985083944
RHD,RHCE,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.358332076848973,0.0647636856770689,0.0399089897466787,0.837420464094393
LRP6,LRP5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.357062771019041,0.0907448941909264,-0.118536839490758,0.192983983314735
RASA3,RASA2,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.354844287128082,0.0216515771334573,-0.0981478412035686,0.50363899885278
PKM,PKLR,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.347844557809641,0.161750025308605,-0.21798291948322,0.516204881898465
EVI5L,EVI5,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.346715848659028,0.151377291177801,0.0682458252053401,0.637429372909321
SLC11A2,SLC11A1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.344790248534842,0.111134323620511,-0.319042867356214,0.216658108499903
EXOC6B,EXOC6,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.342918540930794,0.208017654912078,-0.322054933276947,0.0239464461183069
RRAGD,RRAGC,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.34213807078694,0.560355743048789,0.0437660595143949,0.855951025358941
PHTF2,PHTF1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.341869821360558,0.295891346705242,0.125682265240206,0.370123200434612
NKIRAS2,NKIRAS1,FR_negative,False,neither,neither_in_PC9,neither_in_HeLa,-0.337088136790842,0.115701307980123,0.0175879499609673,0.911606998635539
